sat_image_path,mask_path,split
images/1303_sat.jpg,images/1303_mask.png,test
images/1304_sat.jpg,images/1304_mask.png,train
images/1305_sat.jpg,images/1305_mask.png,valid
images/1306_sat.jpg,images/1306_mask.png,test
images/1307_sat.jpg,images/1307_mask.png,test
images/1308_sat.jpg,images/1308_mask.png,train
images/1309_sat.jpg,images/1309_mask.png,train
images/1310_sat.jpg,images/1310_mask.png,test
images/1311_sat.jpg,images/1311_mask.png,test
images/1312_sat.jpg,images/1312_mask.png,train
images/1313_sat.jpg,images/1313_mask.png,train
images/1314_sat.jpg,images/1314_mask.png,test
images/1315_sat.jpg,images/1315_mask.png,train
images/1316_sat.jpg,images/1316_mask.png,valid
images/1317_sat.jpg,images/1317_mask.png,valid
images/1318_sat.jpg,images/1318_mask.png,valid
images/1319_sat.jpg,images/1319_mask.png,train
images/1320_sat.jpg,images/1320_mask.png,train
images/1321_sat.jpg,images/1321_mask.png,test
images/1322_sat.jpg,images/1322_mask.png,train
images/1323_sat.jpg,images/1323_mask.png,test
images/1324_sat.jpg,images/1324_mask.png,train
images/1325_sat.jpg,images/1325_mask.png,train
images/1326_sat.jpg,images/1326_mask.png,test
images/1327_sat.jpg,images/1327_mask.png,train
images/1328_sat.jpg,images/1328_mask.png,train
images/1329_sat.jpg,images/1329_mask.png,valid
images/1330_sat.jpg,images/1330_mask.png,train
images/1331_sat.jpg,images/1331_mask.png,train
images/1332_sat.jpg,images/1332_mask.png,valid
images/1333_sat.jpg,images/1333_mask.png,test
images/1334_sat.jpg,images/1334_mask.png,train
images/1335_sat.jpg,images/1335_mask.png,test
images/1336_sat.jpg,images/1336_mask.png,train
images/1337_sat.jpg,images/1337_mask.png,train
images/1338_sat.jpg,images/1338_mask.png,test
images/1339_sat.jpg,images/1339_mask.png,train
images/1340_sat.jpg,images/1340_mask.png,test
images/1341_sat.jpg,images/1341_mask.png,train
images/1342_sat.jpg,images/1342_mask.png,valid
images/1343_sat.jpg,images/1343_mask.png,train
images/1344_sat.jpg,images/1344_mask.png,train
images/1345_sat.jpg,images/1345_mask.png,test
images/1346_sat.jpg,images/1346_mask.png,train
images/1347_sat.jpg,images/1347_mask.png,valid
images/1348_sat.jpg,images/1348_mask.png,train
images/1349_sat.jpg,images/1349_mask.png,train
images/1350_sat.jpg,images/1350_mask.png,train
images/1351_sat.jpg,images/1351_mask.png,train
images/1352_sat.jpg,images/1352_mask.png,train
images/1353_sat.jpg,images/1353_mask.png,test
images/1354_sat.jpg,images/1354_mask.png,valid
images/1355_sat.jpg,images/1355_mask.png,valid
images/1356_sat.jpg,images/1356_mask.png,train
images/1357_sat.jpg,images/1357_mask.png,test
images/1358_sat.jpg,images/1358_mask.png,train
images/1359_sat.jpg,images/1359_mask.png,train
images/1360_sat.jpg,images/1360_mask.png,train
images/1361_sat.jpg,images/1361_mask.png,test
images/1362_sat.jpg,images/1362_mask.png,train
images/1363_sat.jpg,images/1363_mask.png,test
images/1364_sat.jpg,images/1364_mask.png,valid
images/1365_sat.jpg,images/1365_mask.png,train
images/1366_sat.jpg,images/1366_mask.png,valid
images/1367_sat.jpg,images/1367_mask.png,test
images/1368_sat.jpg,images/1368_mask.png,train
images/1369_sat.jpg,images/1369_mask.png,train
images/1370_sat.jpg,images/1370_mask.png,train
images/1371_sat.jpg,images/1371_mask.png,train
images/1372_sat.jpg,images/1372_mask.png,test
images/1373_sat.jpg,images/1373_mask.png,train
images/1374_sat.jpg,images/1374_mask.png,train
images/1375_sat.jpg,images/1375_mask.png,train
images/1376_sat.jpg,images/1376_mask.png,valid
images/1377_sat.jpg,images/1377_mask.png,train
images/1378_sat.jpg,images/1378_mask.png,train
images/1379_sat.jpg,images/1379_mask.png,train
images/1380_sat.jpg,images/1380_mask.png,valid
images/1381_sat.jpg,images/1381_mask.png,test
images/1382_sat.jpg,images/1382_mask.png,test
images/1383_sat.jpg,images/1383_mask.png,valid
images/1384_sat.jpg,images/1384_mask.png,train
images/1385_sat.jpg,images/1385_mask.png,train
images/1386_sat.jpg,images/1386_mask.png,valid
images/1387_sat.jpg,images/1387_mask.png,valid
images/1388_sat.jpg,images/1388_mask.png,train
images/1389_sat.jpg,images/1389_mask.png,train
images/1390_sat.jpg,images/1390_mask.png,valid
images/1391_sat.jpg,images/1391_mask.png,test
images/1392_sat.jpg,images/1392_mask.png,train
images/1393_sat.jpg,images/1393_mask.png,train
images/1394_sat.jpg,images/1394_mask.png,train
images/1395_sat.jpg,images/1395_mask.png,valid
images/1396_sat.jpg,images/1396_mask.png,test
images/1397_sat.jpg,images/1397_mask.png,train
images/1398_sat.jpg,images/1398_mask.png,train
images/1399_sat.jpg,images/1399_mask.png,train
images/1400_sat.jpg,images/1400_mask.png,valid
images/1401_sat.jpg,images/1401_mask.png,valid
images/1402_sat.jpg,images/1402_mask.png,test
images/1403_sat.jpg,images/1403_mask.png,train
images/1404_sat.jpg,images/1404_mask.png,test
images/1405_sat.jpg,images/1405_mask.png,test
images/1406_sat.jpg,images/1406_mask.png,train
images/1407_sat.jpg,images/1407_mask.png,train
images/1408_sat.jpg,images/1408_mask.png,train
images/1409_sat.jpg,images/1409_mask.png,train
images/1410_sat.jpg,images/1410_mask.png,train
images/1411_sat.jpg,images/1411_mask.png,train
images/1412_sat.jpg,images/1412_mask.png,train
images/1413_sat.jpg,images/1413_mask.png,test
images/1414_sat.jpg,images/1414_mask.png,train
images/1415_sat.jpg,images/1415_mask.png,train
images/1416_sat.jpg,images/1416_mask.png,train
images/1417_sat.jpg,images/1417_mask.png,train
images/1418_sat.jpg,images/1418_mask.png,train
images/1419_sat.jpg,images/1419_mask.png,train
images/1420_sat.jpg,images/1420_mask.png,test
images/1421_sat.jpg,images/1421_mask.png,valid
images/1422_sat.jpg,images/1422_mask.png,train
images/1423_sat.jpg,images/1423_mask.png,train
images/1424_sat.jpg,images/1424_mask.png,valid
images/1425_sat.jpg,images/1425_mask.png,test
images/1426_sat.jpg,images/1426_mask.png,train
images/1427_sat.jpg,images/1427_mask.png,test
images/1428_sat.jpg,images/1428_mask.png,train
images/1429_sat.jpg,images/1429_mask.png,train
images/1430_sat.jpg,images/1430_mask.png,valid
images/1431_sat.jpg,images/1431_mask.png,train
images/1432_sat.jpg,images/1432_mask.png,test
images/1433_sat.jpg,images/1433_mask.png,train
images/1434_sat.jpg,images/1434_mask.png,test
images/1435_sat.jpg,images/1435_mask.png,train
images/1436_sat.jpg,images/1436_mask.png,valid
images/1437_sat.jpg,images/1437_mask.png,train
images/1438_sat.jpg,images/1438_mask.png,train
images/1439_sat.jpg,images/1439_mask.png,train
images/1440_sat.jpg,images/1440_mask.png,train
images/1441_sat.jpg,images/1441_mask.png,train
images/1442_sat.jpg,images/1442_mask.png,valid
images/1443_sat.jpg,images/1443_mask.png,train
images/1444_sat.jpg,images/1444_mask.png,train
images/1445_sat.jpg,images/1445_mask.png,test
images/1446_sat.jpg,images/1446_mask.png,train
images/1447_sat.jpg,images/1447_mask.png,test
images/1448_sat.jpg,images/1448_mask.png,train
images/1449_sat.jpg,images/1449_mask.png,valid
images/1450_sat.jpg,images/1450_mask.png,train
images/1451_sat.jpg,images/1451_mask.png,train
images/1452_sat.jpg,images/1452_mask.png,train
images/1453_sat.jpg,images/1453_mask.png,valid
images/1454_sat.jpg,images/1454_mask.png,train
images/1455_sat.jpg,images/1455_mask.png,test
images/1456_sat.jpg,images/1456_mask.png,train
images/1457_sat.jpg,images/1457_mask.png,train
images/1458_sat.jpg,images/1458_mask.png,train
images/1459_sat.jpg,images/1459_mask.png,train
images/1460_sat.jpg,images/1460_mask.png,valid
images/1461_sat.jpg,images/1461_mask.png,train
images/1462_sat.jpg,images/1462_mask.png,valid
images/1463_sat.jpg,images/1463_mask.png,train
images/1464_sat.jpg,images/1464_mask.png,test
images/1465_sat.jpg,images/1465_mask.png,train
images/1466_sat.jpg,images/1466_mask.png,test
images/1467_sat.jpg,images/1467_mask.png,valid
images/1468_sat.jpg,images/1468_mask.png,train
images/1469_sat.jpg,images/1469_mask.png,train
images/1470_sat.jpg,images/1470_mask.png,train
images/1471_sat.jpg,images/1471_mask.png,test
images/1472_sat.jpg,images/1472_mask.png,train
images/1473_sat.jpg,images/1473_mask.png,train
images/1474_sat.jpg,images/1474_mask.png,train
images/1475_sat.jpg,images/1475_mask.png,test
images/1476_sat.jpg,images/1476_mask.png,train
images/1477_sat.jpg,images/1477_mask.png,test
images/1478_sat.jpg,images/1478_mask.png,train
images/1479_sat.jpg,images/1479_mask.png,train
images/1480_sat.jpg,images/1480_mask.png,train
images/1481_sat.jpg,images/1481_mask.png,train
images/1482_sat.jpg,images/1482_mask.png,train
images/1483_sat.jpg,images/1483_mask.png,train
images/1484_sat.jpg,images/1484_mask.png,valid
images/1485_sat.jpg,images/1485_mask.png,valid
images/1486_sat.jpg,images/1486_mask.png,train
images/1487_sat.jpg,images/1487_mask.png,test
images/1488_sat.jpg,images/1488_mask.png,train
images/1489_sat.jpg,images/1489_mask.png,train
images/1490_sat.jpg,images/1490_mask.png,train
images/1491_sat.jpg,images/1491_mask.png,train
images/1492_sat.jpg,images/1492_mask.png,train
images/1493_sat.jpg,images/1493_mask.png,train
images/1494_sat.jpg,images/1494_mask.png,valid
images/1495_sat.jpg,images/1495_mask.png,test
images/1496_sat.jpg,images/1496_mask.png,train
images/1497_sat.jpg,images/1497_mask.png,train
images/1498_sat.jpg,images/1498_mask.png,test
images/1499_sat.jpg,images/1499_mask.png,train
images/1500_sat.jpg,images/1500_mask.png,test
images/1501_sat.jpg,images/1501_mask.png,test
images/1502_sat.jpg,images/1502_mask.png,train
images/1503_sat.jpg,images/1503_mask.png,train
images/1504_sat.jpg,images/1504_mask.png,test
images/1505_sat.jpg,images/1505_mask.png,test
images/1506_sat.jpg,images/1506_mask.png,test
images/1507_sat.jpg,images/1507_mask.png,train
images/1508_sat.jpg,images/1508_mask.png,train
images/1509_sat.jpg,images/1509_mask.png,train
images/1510_sat.jpg,images/1510_mask.png,valid
images/1511_sat.jpg,images/1511_mask.png,test
images/1512_sat.jpg,images/1512_mask.png,train
images/1513_sat.jpg,images/1513_mask.png,train
images/1514_sat.jpg,images/1514_mask.png,train
images/1515_sat.jpg,images/1515_mask.png,train
images/1516_sat.jpg,images/1516_mask.png,valid
images/1517_sat.jpg,images/1517_mask.png,test
images/1518_sat.jpg,images/1518_mask.png,train
images/1519_sat.jpg,images/1519_mask.png,train
images/1520_sat.jpg,images/1520_mask.png,train
images/1521_sat.jpg,images/1521_mask.png,train
images/1522_sat.jpg,images/1522_mask.png,train
images/1523_sat.jpg,images/1523_mask.png,valid
images/1524_sat.jpg,images/1524_mask.png,train
images/1525_sat.jpg,images/1525_mask.png,test
images/1526_sat.jpg,images/1526_mask.png,train
images/1527_sat.jpg,images/1527_mask.png,test
images/1528_sat.jpg,images/1528_mask.png,valid
images/1529_sat.jpg,images/1529_mask.png,train
images/1530_sat.jpg,images/1530_mask.png,train
images/1531_sat.jpg,images/1531_mask.png,train
images/1532_sat.jpg,images/1532_mask.png,test
images/1533_sat.jpg,images/1533_mask.png,valid
images/1534_sat.jpg,images/1534_mask.png,train
images/1535_sat.jpg,images/1535_mask.png,train
images/1536_sat.jpg,images/1536_mask.png,train
images/1537_sat.jpg,images/1537_mask.png,train
images/1538_sat.jpg,images/1538_mask.png,train
images/1539_sat.jpg,images/1539_mask.png,valid
images/1540_sat.jpg,images/1540_mask.png,valid
images/1541_sat.jpg,images/1541_mask.png,train
images/1542_sat.jpg,images/1542_mask.png,train
images/1543_sat.jpg,images/1543_mask.png,train
images/1544_sat.jpg,images/1544_mask.png,train
images/1545_sat.jpg,images/1545_mask.png,train
images/1546_sat.jpg,images/1546_mask.png,train
images/1547_sat.jpg,images/1547_mask.png,valid
images/1548_sat.jpg,images/1548_mask.png,train
images/1549_sat.jpg,images/1549_mask.png,train
images/1550_sat.jpg,images/1550_mask.png,train
images/1551_sat.jpg,images/1551_mask.png,train
images/1552_sat.jpg,images/1552_mask.png,train
images/1553_sat.jpg,images/1553_mask.png,train
images/1554_sat.jpg,images/1554_mask.png,test
images/1555_sat.jpg,images/1555_mask.png,train
images/1556_sat.jpg,images/1556_mask.png,train
images/1557_sat.jpg,images/1557_mask.png,train
images/1558_sat.jpg,images/1558_mask.png,valid
images/1559_sat.jpg,images/1559_mask.png,valid
images/1560_sat.jpg,images/1560_mask.png,train
images/1561_sat.jpg,images/1561_mask.png,valid
images/1562_sat.jpg,images/1562_mask.png,train
images/1563_sat.jpg,images/1563_mask.png,test
images/1564_sat.jpg,images/1564_mask.png,valid
images/1565_sat.jpg,images/1565_mask.png,test
images/1566_sat.jpg,images/1566_mask.png,test
images/1567_sat.jpg,images/1567_mask.png,valid
images/1568_sat.jpg,images/1568_mask.png,train
images/1569_sat.jpg,images/1569_mask.png,train
images/1570_sat.jpg,images/1570_mask.png,train
images/1571_sat.jpg,images/1571_mask.png,test
images/1572_sat.jpg,images/1572_mask.png,train
images/1573_sat.jpg,images/1573_mask.png,test
images/1574_sat.jpg,images/1574_mask.png,train
images/1575_sat.jpg,images/1575_mask.png,train
images/1576_sat.jpg,images/1576_mask.png,valid
images/1577_sat.jpg,images/1577_mask.png,valid
images/1578_sat.jpg,images/1578_mask.png,test
images/1579_sat.jpg,images/1579_mask.png,valid
images/1580_sat.jpg,images/1580_mask.png,test
images/1581_sat.jpg,images/1581_mask.png,test
images/1582_sat.jpg,images/1582_mask.png,valid
images/1583_sat.jpg,images/1583_mask.png,valid
images/1584_sat.jpg,images/1584_mask.png,valid
images/1585_sat.jpg,images/1585_mask.png,train
images/1586_sat.jpg,images/1586_mask.png,test
images/1587_sat.jpg,images/1587_mask.png,train
images/1588_sat.jpg,images/1588_mask.png,valid
images/1589_sat.jpg,images/1589_mask.png,test
images/1590_sat.jpg,images/1590_mask.png,train
images/1591_sat.jpg,images/1591_mask.png,valid
images/1592_sat.jpg,images/1592_mask.png,test
images/1593_sat.jpg,images/1593_mask.png,valid
images/1594_sat.jpg,images/1594_mask.png,test
images/1595_sat.jpg,images/1595_mask.png,train
images/1596_sat.jpg,images/1596_mask.png,train
images/1597_sat.jpg,images/1597_mask.png,train
images/1598_sat.jpg,images/1598_mask.png,valid
images/1599_sat.jpg,images/1599_mask.png,valid
images/1600_sat.jpg,images/1600_mask.png,train
images/1601_sat.jpg,images/1601_mask.png,train
images/1602_sat.jpg,images/1602_mask.png,train
images/1603_sat.jpg,images/1603_mask.png,train
images/1604_sat.jpg,images/1604_mask.png,train
images/1605_sat.jpg,images/1605_mask.png,valid
images/1606_sat.jpg,images/1606_mask.png,valid
images/1607_sat.jpg,images/1607_mask.png,train
images/1608_sat.jpg,images/1608_mask.png,test
images/1609_sat.jpg,images/1609_mask.png,train
images/1610_sat.jpg,images/1610_mask.png,train
images/1611_sat.jpg,images/1611_mask.png,train
images/1612_sat.jpg,images/1612_mask.png,test
images/1613_sat.jpg,images/1613_mask.png,test
images/1614_sat.jpg,images/1614_mask.png,train
images/1615_sat.jpg,images/1615_mask.png,train
images/1616_sat.jpg,images/1616_mask.png,test
images/1617_sat.jpg,images/1617_mask.png,train
images/1618_sat.jpg,images/1618_mask.png,test
images/1619_sat.jpg,images/1619_mask.png,test
images/1620_sat.jpg,images/1620_mask.png,train
images/1621_sat.jpg,images/1621_mask.png,train
images/1622_sat.jpg,images/1622_mask.png,train
images/1623_sat.jpg,images/1623_mask.png,train
images/1624_sat.jpg,images/1624_mask.png,train
images/1625_sat.jpg,images/1625_mask.png,valid
images/1626_sat.jpg,images/1626_mask.png,test
images/1627_sat.jpg,images/1627_mask.png,test
images/1628_sat.jpg,images/1628_mask.png,train
images/1629_sat.jpg,images/1629_mask.png,test
images/1630_sat.jpg,images/1630_mask.png,train
images/1631_sat.jpg,images/1631_mask.png,train
images/1632_sat.jpg,images/1632_mask.png,valid
images/1633_sat.jpg,images/1633_mask.png,train
images/1634_sat.jpg,images/1634_mask.png,train
images/1635_sat.jpg,images/1635_mask.png,train
images/1636_sat.jpg,images/1636_mask.png,valid
images/1637_sat.jpg,images/1637_mask.png,train
images/1638_sat.jpg,images/1638_mask.png,train
images/1639_sat.jpg,images/1639_mask.png,train
images/1640_sat.jpg,images/1640_mask.png,train
images/1641_sat.jpg,images/1641_mask.png,train
images/1642_sat.jpg,images/1642_mask.png,train
images/1643_sat.jpg,images/1643_mask.png,valid
images/1644_sat.jpg,images/1644_mask.png,train
images/1645_sat.jpg,images/1645_mask.png,train
images/1646_sat.jpg,images/1646_mask.png,valid
images/1647_sat.jpg,images/1647_mask.png,train
images/1648_sat.jpg,images/1648_mask.png,train
images/1649_sat.jpg,images/1649_mask.png,train
images/1650_sat.jpg,images/1650_mask.png,test
images/1651_sat.jpg,images/1651_mask.png,train
images/1652_sat.jpg,images/1652_mask.png,train
images/1653_sat.jpg,images/1653_mask.png,test
images/1654_sat.jpg,images/1654_mask.png,test
images/1655_sat.jpg,images/1655_mask.png,test
images/1656_sat.jpg,images/1656_mask.png,train
images/1657_sat.jpg,images/1657_mask.png,valid
images/1658_sat.jpg,images/1658_mask.png,test
images/1659_sat.jpg,images/1659_mask.png,test
images/1660_sat.jpg,images/1660_mask.png,valid
images/1661_sat.jpg,images/1661_mask.png,train
images/1662_sat.jpg,images/1662_mask.png,valid
images/1663_sat.jpg,images/1663_mask.png,train
images/1664_sat.jpg,images/1664_mask.png,test
images/1665_sat.jpg,images/1665_mask.png,train
images/1666_sat.jpg,images/1666_mask.png,train
images/1667_sat.jpg,images/1667_mask.png,train
images/1668_sat.jpg,images/1668_mask.png,train
images/1669_sat.jpg,images/1669_mask.png,valid
images/1670_sat.jpg,images/1670_mask.png,train
images/1671_sat.jpg,images/1671_mask.png,test
images/1672_sat.jpg,images/1672_mask.png,test
images/1673_sat.jpg,images/1673_mask.png,test
images/1674_sat.jpg,images/1674_mask.png,train
images/1675_sat.jpg,images/1675_mask.png,train
images/1676_sat.jpg,images/1676_mask.png,train
images/1677_sat.jpg,images/1677_mask.png,train
images/1678_sat.jpg,images/1678_mask.png,valid
images/1679_sat.jpg,images/1679_mask.png,valid
images/1680_sat.jpg,images/1680_mask.png,valid
images/1681_sat.jpg,images/1681_mask.png,train
images/1682_sat.jpg,images/1682_mask.png,valid
images/1683_sat.jpg,images/1683_mask.png,train
images/1684_sat.jpg,images/1684_mask.png,valid
images/1685_sat.jpg,images/1685_mask.png,test
images/1686_sat.jpg,images/1686_mask.png,train
images/1687_sat.jpg,images/1687_mask.png,train
images/1688_sat.jpg,images/1688_mask.png,test
images/1689_sat.jpg,images/1689_mask.png,test
images/1690_sat.jpg,images/1690_mask.png,test
images/1691_sat.jpg,images/1691_mask.png,test
images/1692_sat.jpg,images/1692_mask.png,train
images/1693_sat.jpg,images/1693_mask.png,valid
images/1694_sat.jpg,images/1694_mask.png,train
images/1695_sat.jpg,images/1695_mask.png,train
images/1696_sat.jpg,images/1696_mask.png,train
images/1697_sat.jpg,images/1697_mask.png,valid
images/1698_sat.jpg,images/1698_mask.png,valid
images/1699_sat.jpg,images/1699_mask.png,test
images/1700_sat.jpg,images/1700_mask.png,test
images/1701_sat.jpg,images/1701_mask.png,valid
images/1702_sat.jpg,images/1702_mask.png,train
images/1703_sat.jpg,images/1703_mask.png,train
images/1704_sat.jpg,images/1704_mask.png,test
images/1705_sat.jpg,images/1705_mask.png,train
images/1706_sat.jpg,images/1706_mask.png,train
images/1707_sat.jpg,images/1707_mask.png,valid
images/1708_sat.jpg,images/1708_mask.png,test
images/1709_sat.jpg,images/1709_mask.png,valid
images/1710_sat.jpg,images/1710_mask.png,test
images/1711_sat.jpg,images/1711_mask.png,valid
images/1712_sat.jpg,images/1712_mask.png,train
images/1713_sat.jpg,images/1713_mask.png,valid
images/1714_sat.jpg,images/1714_mask.png,valid
images/1715_sat.jpg,images/1715_mask.png,train
images/1716_sat.jpg,images/1716_mask.png,test
images/1717_sat.jpg,images/1717_mask.png,train
images/1718_sat.jpg,images/1718_mask.png,train
images/1719_sat.jpg,images/1719_mask.png,train
images/1720_sat.jpg,images/1720_mask.png,valid
images/1721_sat.jpg,images/1721_mask.png,train
images/1722_sat.jpg,images/1722_mask.png,valid
images/1723_sat.jpg,images/1723_mask.png,train
images/1724_sat.jpg,images/1724_mask.png,test
images/1725_sat.jpg,images/1725_mask.png,train
images/1726_sat.jpg,images/1726_mask.png,train
images/1727_sat.jpg,images/1727_mask.png,test
images/1728_sat.jpg,images/1728_mask.png,train
images/1729_sat.jpg,images/1729_mask.png,train
images/1730_sat.jpg,images/1730_mask.png,test
images/1731_sat.jpg,images/1731_mask.png,test
images/1732_sat.jpg,images/1732_mask.png,train
images/1733_sat.jpg,images/1733_mask.png,valid
images/1734_sat.jpg,images/1734_mask.png,train
images/1735_sat.jpg,images/1735_mask.png,test
images/1736_sat.jpg,images/1736_mask.png,train
images/1737_sat.jpg,images/1737_mask.png,train
images/1738_sat.jpg,images/1738_mask.png,valid
images/1739_sat.jpg,images/1739_mask.png,valid
images/1740_sat.jpg,images/1740_mask.png,valid
images/1741_sat.jpg,images/1741_mask.png,test
images/1742_sat.jpg,images/1742_mask.png,train
images/1743_sat.jpg,images/1743_mask.png,test
images/1744_sat.jpg,images/1744_mask.png,train
images/1745_sat.jpg,images/1745_mask.png,train
images/1746_sat.jpg,images/1746_mask.png,train
images/1747_sat.jpg,images/1747_mask.png,train
images/1748_sat.jpg,images/1748_mask.png,train
images/1749_sat.jpg,images/1749_mask.png,test
images/1750_sat.jpg,images/1750_mask.png,test
images/1751_sat.jpg,images/1751_mask.png,valid
images/1752_sat.jpg,images/1752_mask.png,valid
images/1753_sat.jpg,images/1753_mask.png,train
images/1754_sat.jpg,images/1754_mask.png,valid
images/1755_sat.jpg,images/1755_mask.png,valid
images/1756_sat.jpg,images/1756_mask.png,test
images/1757_sat.jpg,images/1757_mask.png,train
images/1758_sat.jpg,images/1758_mask.png,train
images/1759_sat.jpg,images/1759_mask.png,train
images/1760_sat.jpg,images/1760_mask.png,train
images/1761_sat.jpg,images/1761_mask.png,valid
images/1762_sat.jpg,images/1762_mask.png,valid
images/1763_sat.jpg,images/1763_mask.png,train
images/1764_sat.jpg,images/1764_mask.png,train
images/1765_sat.jpg,images/1765_mask.png,train
images/1766_sat.jpg,images/1766_mask.png,train
images/1767_sat.jpg,images/1767_mask.png,valid
images/1768_sat.jpg,images/1768_mask.png,train
images/1769_sat.jpg,images/1769_mask.png,train
images/1770_sat.jpg,images/1770_mask.png,test
images/1771_sat.jpg,images/1771_mask.png,train
images/1772_sat.jpg,images/1772_mask.png,train
images/1773_sat.jpg,images/1773_mask.png,train
images/1774_sat.jpg,images/1774_mask.png,test
images/1775_sat.jpg,images/1775_mask.png,train
images/1776_sat.jpg,images/1776_mask.png,test
images/1777_sat.jpg,images/1777_mask.png,train
images/1778_sat.jpg,images/1778_mask.png,train
images/1779_sat.jpg,images/1779_mask.png,train
images/1780_sat.jpg,images/1780_mask.png,train
images/1781_sat.jpg,images/1781_mask.png,train
images/1782_sat.jpg,images/1782_mask.png,test
images/1783_sat.jpg,images/1783_mask.png,train
images/1784_sat.jpg,images/1784_mask.png,test
images/1785_sat.jpg,images/1785_mask.png,train
images/1786_sat.jpg,images/1786_mask.png,train
images/1787_sat.jpg,images/1787_mask.png,train
images/1788_sat.jpg,images/1788_mask.png,test
images/1789_sat.jpg,images/1789_mask.png,train
images/1790_sat.jpg,images/1790_mask.png,train
images/1791_sat.jpg,images/1791_mask.png,train
images/1792_sat.jpg,images/1792_mask.png,train
images/1793_sat.jpg,images/1793_mask.png,test
images/1794_sat.jpg,images/1794_mask.png,train
images/1795_sat.jpg,images/1795_mask.png,train
images/1796_sat.jpg,images/1796_mask.png,valid
images/1797_sat.jpg,images/1797_mask.png,train
images/1798_sat.jpg,images/1798_mask.png,train
images/1799_sat.jpg,images/1799_mask.png,train
images/1800_sat.jpg,images/1800_mask.png,valid
images/1801_sat.jpg,images/1801_mask.png,train
images/1802_sat.jpg,images/1802_mask.png,valid
images/1803_sat.jpg,images/1803_mask.png,valid
images/1804_sat.jpg,images/1804_mask.png,valid
images/1805_sat.jpg,images/1805_mask.png,test
images/1806_sat.jpg,images/1806_mask.png,train
images/1807_sat.jpg,images/1807_mask.png,valid
images/1808_sat.jpg,images/1808_mask.png,train
images/1809_sat.jpg,images/1809_mask.png,train
images/1810_sat.jpg,images/1810_mask.png,train
images/1811_sat.jpg,images/1811_mask.png,test
images/1812_sat.jpg,images/1812_mask.png,valid
images/1813_sat.jpg,images/1813_mask.png,test
images/1814_sat.jpg,images/1814_mask.png,train
images/1815_sat.jpg,images/1815_mask.png,train
images/1816_sat.jpg,images/1816_mask.png,train
images/1817_sat.jpg,images/1817_mask.png,valid
images/1818_sat.jpg,images/1818_mask.png,train
images/1819_sat.jpg,images/1819_mask.png,valid
images/1820_sat.jpg,images/1820_mask.png,valid
images/1821_sat.jpg,images/1821_mask.png,train
images/1822_sat.jpg,images/1822_mask.png,train
images/1823_sat.jpg,images/1823_mask.png,train
images/1824_sat.jpg,images/1824_mask.png,train
images/1825_sat.jpg,images/1825_mask.png,train
images/1826_sat.jpg,images/1826_mask.png,valid
images/1827_sat.jpg,images/1827_mask.png,test
images/1828_sat.jpg,images/1828_mask.png,test
images/1829_sat.jpg,images/1829_mask.png,train
images/1830_sat.jpg,images/1830_mask.png,train
images/1831_sat.jpg,images/1831_mask.png,test
images/1832_sat.jpg,images/1832_mask.png,valid
images/1833_sat.jpg,images/1833_mask.png,train
images/1834_sat.jpg,images/1834_mask.png,train
images/1835_sat.jpg,images/1835_mask.png,test
images/1836_sat.jpg,images/1836_mask.png,train
images/1837_sat.jpg,images/1837_mask.png,train
images/1838_sat.jpg,images/1838_mask.png,test
images/1839_sat.jpg,images/1839_mask.png,valid
images/1840_sat.jpg,images/1840_mask.png,valid
images/1841_sat.jpg,images/1841_mask.png,train
images/1842_sat.jpg,images/1842_mask.png,train
images/1843_sat.jpg,images/1843_mask.png,test
images/1844_sat.jpg,images/1844_mask.png,train
images/1845_sat.jpg,images/1845_mask.png,train
images/1846_sat.jpg,images/1846_mask.png,train
images/1847_sat.jpg,images/1847_mask.png,train
images/1848_sat.jpg,images/1848_mask.png,train
images/1849_sat.jpg,images/1849_mask.png,train
images/1850_sat.jpg,images/1850_mask.png,train
images/1851_sat.jpg,images/1851_mask.png,valid
images/1852_sat.jpg,images/1852_mask.png,train
images/1853_sat.jpg,images/1853_mask.png,train
images/1854_sat.jpg,images/1854_mask.png,valid
images/1855_sat.jpg,images/1855_mask.png,train
images/1856_sat.jpg,images/1856_mask.png,train
images/1857_sat.jpg,images/1857_mask.png,test
images/1858_sat.jpg,images/1858_mask.png,train
images/1859_sat.jpg,images/1859_mask.png,test
images/1860_sat.jpg,images/1860_mask.png,valid
images/1861_sat.jpg,images/1861_mask.png,test
images/1862_sat.jpg,images/1862_mask.png,test
images/1863_sat.jpg,images/1863_mask.png,test
images/1864_sat.jpg,images/1864_mask.png,train
images/1865_sat.jpg,images/1865_mask.png,train
images/1866_sat.jpg,images/1866_mask.png,test
images/1867_sat.jpg,images/1867_mask.png,train
images/1868_sat.jpg,images/1868_mask.png,train
images/1869_sat.jpg,images/1869_mask.png,train
images/1870_sat.jpg,images/1870_mask.png,train
images/1871_sat.jpg,images/1871_mask.png,train
images/1872_sat.jpg,images/1872_mask.png,train
images/1873_sat.jpg,images/1873_mask.png,train
images/1874_sat.jpg,images/1874_mask.png,test
images/1875_sat.jpg,images/1875_mask.png,valid
images/1876_sat.jpg,images/1876_mask.png,valid
images/1877_sat.jpg,images/1877_mask.png,train
images/1878_sat.jpg,images/1878_mask.png,valid
images/1879_sat.jpg,images/1879_mask.png,train
